manufacturer_id,name
4165,RHISHIKESH ENGINEERS PVT LTD
4166,ROYCE EV PVT LTD
4167,SHEHAL PREET ENGG WORKS
4168,SIX SENSES AUTOMOTIVE PVT LTD
4169,THE COMMERCIAL MOTORS LIMITED
4170,TRANSVAHAN TECHNOLOGIES INDIA PVT LTD
4171,TWASHTRE AUTOMOTIVE PVT LTD
4172,UTTAM CONSTRUCTION EQUIPMENTS
4173,VINCI INDUSTRIAL CORPORATION
4174,ALTIER ELECTRIC VEHICLES PVT LTD
4175,AMPERE VEHICLES PRIVATE LIMITED
4176,BHAGIRATH EQUIPMENTS(INDIA) PVT LTD
4177,CHAMUNDA AGRICULTURE AND WELDING WORKS
4178,DEVANGI ENG..
4179,GRG SMART VEHICLE PVT LTD
4180,JAYEM AUTOMOTIVES PVT LTD
4181,K.D AGRO INDUSTRIES
4182,KS AGROTECH PVT LTD
4183,LAKSHYA AUTO SALES CORPORATION
4184,M/S SRI GANAPATHI ENGINEERING WORKS AP313253058
4185,NGAGE WHEEL PVT LTD
4186,OBEN ELECTRIC VEHICLES PVT LTD
4187,SHARMA AUTO MOBILES
4188,CARDWELL
4189,CITADEL ENTERPRISES(OPC) PVT LTD
4190,K. V. INDUSTRIES
4191,PANSEN ENGINEERING INDIA PVT LTD
4192,PURVA UDYOG PVT LTD
4193,SEALION AUTOMOBILE PVT LTD
4194,SIDDHAKALA ENGINEERING AND WELDING WORKS
4195,SIDDHI ENGINEERING WORKS
4196,SYNDICATE AUTO COMPONENTS
4197,TAURUS ELECTRIC VEHICLES
4198,AFTEK MOTORS INDIA PVT LTD
4199,ANVITA AUTO TECH WORKS PVT LTD
4200,BOSS HOSS CYCLES
4201,CYRUS AUTO INDUSTRIES PVT LTD
4202,E-ASHWA AUTOMOTIVE PVT LTD
4203,EUROMACH
4204,EXIDE INDUSTRIES LTD
4205,GEO ALLIANCE
4206,GOREEN E-MOBILITY PVT LTD
4207,JITENDRA TEMPO PARTS
4208,KANIFA AUTOMOTIVE PVT LTD
4209,M/S AMARNATH ENGINEERING WORKS
4210,NAZAR SINGH & SONS
4211,OGATA MOTORS INDIA PVT LTD
4212,RG PETRO MACHINERY CO
4213,SUMITOMO
4214,SUNULTRA POWER SOLUTIONS PVT LTD
4215,WAKEN MULTITECH PVT LTD
4216,ADISHWAR AUTO RIDE INDIA PVT.LTD
4217,"AGNEE IRON WORKS,BARIPADA"
4218,ANJALI AUTO COMPONENTS
4219,ASTECH INFRATECH PVT LTD
4220,AYAAN ELECTRONIC PVT LTD
4221,BAGHWAN RIKSHAW UDYOG
4222,BAXY LTD
4223,BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD
4224,DEMAG AC 300
4225,DESMOTO ELECTRICS PVT LTD
4226,ELSA CONCRETING MACHINERY INDIA PVT LTD
4227,ENGINIA VEHICLES PVT LTD
4228,EXTRA FAST SOLUTIONS
4229,FERRARI SPA (IMPORTER:NAVNIT MOTORS PVT LTD)
4230,IRA EDUTECH PVT LTD
4231,LI-IONS ELEKTRIK SOLUTIONS PVT LTD
4232,M/S NEW SHETKARI ENGINEERING WORK
4233,RACCOON MOTORS PVT LTD
4234,RCJ AUTO FORGE PVT LTD
4235,SBTEK E MOTO PVT LTD
4236,SITYOG ENGINEERING PVT LTD
4237,AAHANA COMMERCE PVT LTD
4238,ECO FUEL SYSTEMS (I) PVT LTD
4239,M/S SRI VENKATA RAMA ENGG WORKSHOP AP67331352
4240,PUR ENERGY PVT LTD
4241,RD AND CO
4242,SRI GAYATHRI ENGINEERING WORKS AP1014203799
4243,SRI NANDISHWARA ENGINEERING WORKS
4244,TAIZHOU CITY (IMPORTER:KRISHIKA EV INDIA)
4245,ARD EXIM
4246,DAKSH INDUSTRIES
4247,K.T.R. TERDING
4248,M/S SUPERIOR MANUFACTURING COMPANY
4249,N S AGRO WORKS
4250,ROWWET MOBILITY PVT LTD
4251,STAR IGLOBAL AUTOMOTIVE PVT LTD
4252,ALTIGREEN PROPULSION LABS PVT LTD
4253,ATOMEX E-MOTORS INDIA PVT LTD
4254,BYD AUTO
4255,GURU JI WHEELS
4256,HINDUSTAN ENGINEERING WORKS AP312870753
4257,JOYRAM STEEL FABRICATION WORKS
4258,LECTRIX E VEHICLES PVT LTD
4259,LORDS VEHICLE MFG PVT LTD
4260,MARINE NAVAIDS & SOLAR AUTO PVT LTD
4261,MEW ELECTRICALS LIMITED
4262,PANESAR AGRO TECH
4263,PANTHER ELECTRIC VEHICLES
4264,PUNEET OVERSEAS INC
4265,PUNJAB AGRO INDUSTRIES (TRAILER)
4266,SGL INDUSTRIES
4267,SUNSET TRADE PVT LTD
4268,SUPROVA ENTERPRISE
4269,TEREX INDIA PRIVATE LIMITED
4270,TRINITY ELECTRIC VEHICLES PVT LTD
4271,TYST DRIVE INDIA PVT LTD
4272,BISWESWARIA ENGINEERING INFRASTRUCTURE PVT LTD
4273,BRITANNIA ENGINEERING LTD
4274,CHATUR BHAI ENGG WORKS
4275,CONMAT HEAVY INDUSTRIES PVT LTD
4276,DEV ENGINEERING WORKS
4277,ELTHOR ENERGY PRIVATE LIMITED
4278,GOOD LUCK VEHICLE INDUSTRY PVT LTD
4279,JAISIK BUSINESS LINKS PVT LTD
4280,KARBRO AGRO TECH
4281,KISHAN TROLLY WORKS
4282,M/S FAMOUS FABRICATORS
4283,M/S MAA MANGALA INDUSTRIES
4284,M/S TRISHIKA INDUSTRIES
4285,MICROCON I2I PVT LTD
4286,MOHIT INDUSTRIES
4287,OMEGA SEIKI PVT LTD
4288,POOSHPAK AUTOMOBILES PVT LTD
4289,RIBAND ELECTRIC PVT LTD
4290,"S N SWAMI ENG WORKS,NUAPADA"
4291,"SHAKTI EN WORKS HALADIAPADAR,BERHAMPUR,GANJAM"
4292,SHIV AGRO INDUSTRIES YJ
4293,"SRI GANESH ENG WORKS, HALADIAPADAR, GANJAM"
4294,SRIVARU MOTORS PVT LTD
4295,SUNGLOW FAB LLP
4296,VAHAK FUTURE SOLUTIONS LLP
4297,VMP CONCRETE EQUIPMENTS PVT LTD
4298,ETRIO AUTOMOBILES PVT LTD
4299,LOG 9 MATERIALS SCIENTIFIC PVT LTD
4300,M/S HOTA AGRO (TRAILER)
4301,VIJAYA ELECTRIC AUTO PVT LTD
4302,ADRIS ELECTRIC PVT LTD
4303,ALLENTTI MOTORS PVT LTD
4304,AMEEN ENGINEERING WORKS AP28884094
4305,BAGAVATHI FABRICATORS
4306,BLIX CYCLES AND E-VEHICLES PVT LTD
4307,CHANDANA CORPORATION
4308,E ROYCE MOTORS INDIA PVT LTD
4309,EMOBI MANUFACTURY PRIVATE LIMITED
4310,FIELDTRACK EARTHMOVERS PVT LTD
4311,KABIRA MOBILITY LLP
4312,M/S CHAITANYA AGROS INDUSTRY AP312714372
4313,MAA KALPANA ENTERPRISE
4314,MAHTAB BODY MAKER
4315,MCLAREN AUTOMOTIVE (IMPORTER: INFINITY CARS)
4316,MERCURY COUGAR
4317,NGAGE IMPEX PVT LTD
4318,PILLING RIG
4319,RGM BUSINESS PLUS PVT LTD
4320,"SAI KRIPA ENG WORKS, HALADIAPADAR,BERHAMPUR,GANJAM"
4321,SHIVA SHAKTI SMALL SCALE INDUSTRY
4322,SUNLECTRA AUTO
4323,SUPREME SMART POWER PVT LTD
4324,TELSA INC
4325,TUNWAL E MOTORS PVT LTD
4326,VEANCO AUTOMOTIVES PVT LTD
4327,VIJAYSHREE AUTOCOM LIMITED
4328,ASL ENTERPRISES LTD
4329,BHADAURIA ENTERPRISES
4330,DHIMAN AGRICULTURE
4331,GO GREEN EOT (ENERGY OF THINGS) PVT LTD
4332,JIANGSU XINRI E-VEHICLE(IMPORTER SWIFT CUR.TECH.)
4333,JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL)
4334,LONDON EV COMPANY LTD (IMPORTER EXCLUSIVE MOTORS)
4335,M/S SICHUAN HONGHUA PETROLEUM EQUIPMENT CO.LTD
4336,MANISH EV INTERNATIONAL PRIVATE LIMITED
4337,"NAIK TROLLEY&IMPLS,BHEDABAHAL"
4338,OLA ELECTRIC TECHNOLOGIES PVT LTD
4339,PRIDE E-MOTORS
4340,ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR)
4341,SURESH ENGINEERING WORKS
4342,VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD
4343,AMO MOBILITY SOLUTIONS PVT LTD
4344,AUTOROLA INDIA TO
4345,BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD
4346,BYD INDIA PRIVATE LIMITED
4347,FEDE INDUSTRIES PVT LTD
4348,GILL AGROTECH
4349,IZANAU ELECTRIC LLP
4350,JOSTS ENGINEERING COMPANY LIMITED
4351,"M/S SRI LAKSHMI GANAPATHI ENG WORKS,EG AP514553750"
4352,MATCHLESS
4353,MOVE STONE SERVICES PVT LTD
4354,NBC ENGINEERING PVT LTD
4355,NUMEROS MOTORS PVT LTD
4356,OMJAY EV LIMITED
4357,P KHARKONGOR STEEL FABRICATION
4358,PRABHA AUTOMOTIVE ENGINEERS PVT LTD
4359,SHINME ELECTRICAL VEHICLE PVT LTD
4360,SKB ENGINEERING WORKS AP117952626
4361,URWASHI ENTERPRISES
4362,YANGGUANG LINGMU (IMPORTER: DAWNGATE BUSINESS)
4363,ALTIUS EV TECH PVT LTD
4364,ARMIX CONSTRUCTION MACHINERY PVT LTD
4365,BOUNCE ELECTRIC 1 PVT LTD
4366,EFEV CHARGING SOLUTION PVT LTD
4367,EXERVAL PVT LTD
4368,FIRST CHOICE ELECTRIC VEHICLES PVT LTD
4369,GREEN EVOLVE PVT LTD
4370,HOUSTAN INNOVATION LLP
4371,IPRA AGRO LTD
4372,IVOOMI INNOVATION PVT LTD
4373,JIANGSU XINRI (IMPORTER: NISIKI TECHNOLOGIES)
4374,KARTAR TRACTORS PRIVATE LIMITED
4375,KPT MOTORS
4376,M/S JASRAJ AUTO AGENCY
4377,NINGBO LONGJIA (IMPORTER: ADISHWAR AUTO)
4378,PI BEAM LABS PRIVATE LIMITED
4379,PUNJAB ENGINEERING COMPANY
4380,SAHNIANAND E VEHICLES PVT LTD
4381,SIGMACON EQUIPMENT LLP
4382,SSEV ENTERPRISES PRIVATE LIMITED
4383,WUXI DONGMA (IMPORTER: DYNAM PRECISION)
4384,ZAP (HK) (IMPORTER: IZANAU ELECTRIC)
4385,ZEOPLUS AXIS INDIA PVT. LTD.
4386,ZHEJIANG LUYUAN (IMPORTER: DYNAM EV TECH)
4387,AJAY MOTORS PRIVATE LIMITED
4388,ARS INTERNATIONAL PVT LTD
4389,BATTRE ELECTRIC MOBLITY PVT LTD
4390,BGAUSS AUTO PRIVATE LIMITED
4391,DAO EVTECH PRIVATE LIMITED
4392,DHIMAN AGRO INDUSTRIES
4393,ENGTIAN ELECTRIC BIKE PVT LTD
4394,EVTRIC MOTORS PVT LTD
4395,GREAVES ELECTRIC MOBILITY PVT LTD
4396,HONGKONG YIXING (IMPORTER: ADMS MARKETING)
4397,INDIA SAFE ENTERPRISE
4398,INVVIGORS INDIA
4399,JAGDISH ENGINEERING WORKSHOP
4400,JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS)
4401,KCAS ELECTRIC VEHICLES PVT LTD
4402,LAKSHMI MOTORS
4403,MAA LUXMI E-VEHICLES PVT. LTD.
4404,MAC INTERNATIONAL (IMPORTER: SEEKA E MOTORS)
4405,MACNEILL ENGINEERING LIMITED
4406,MIRAKLE 5 AUTOMOBILES PVT LTD
4407,SHALYA AUTO SALES PVT LTD
4408,VISHALA E-VEHICLES INDUSTRIES PRIVATE LIMITED
4409,VISWAKARMA AGRO INDUSTRIES
4410,WARDWIZARD INNOVATIONS & MOBILITY LIMITED
4411,WASAN E-MOBILITY SOLUTIONS PVT LTD
4412,WUXI SAIGE ELECTRIC (IMPORTER: DELTA AUTOCORP LLP)
4413,ZERO 21 RENEWABLE ENERGY SOLUTIONS PVT LTD
4414,ZHEJIANG CHANGLING (IMPORTER: ADISHWAR AUTO)
4415,ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.)
4416,AUTOECO GREEN ENERGY PVT LTD
4417,E-GURU AUTO ENERGY
4418,EBUZZ MOBILITY LLP
4419,EVCO AUTOMOBILES PVT LTD
4420,GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO)
4421,GURU NANAK AGRICULTURE IMPLEMENTS
4422,HOP ELECTRIC MOBILITY PVT LTD
4423,ISHWAR FARMLINE EQUIPMENTS PRIVATE LIMITED
4424,JIANGSU AIMA (IMPORTER: QUANTUM ENERGY)
4425,JIANGSU SUNHOU (IMPORTER: SABOO TOR)
4426,JINING HENGWANG CONSTRUCTION MACHINERY CO. LTD
4427,JUNENG MOTORCYCLE (IMPORTER: ADMS MARKETING)
4428,KIRAN AUTOMOBILE INDUSTRY
4429,KYTE ENERGY PVT. LTD.
4430,LOTUS CARS
4431,M/S KISHAN TRACTOR
4432,"M/S PATEL & SONS ENGINEERING WORKS,SAMBALPUR"
4433,"M/S. GURUMAN ENTERPRISES, BHAWANIPATNA"
4434,MVM MOTORS PRIVATE LIMITED
4435,NEELAM CYCLE
4436,OZOTEC AUTOMOBILE PRIVATE LIMITED
4437,PORFITEL TECHNOLOGY (IMPORTER: AERORIDE)
4438,QUANTUM ENERGY LTD.
4439,SF2 E VEHICLE PVT LTD
4440,SHREE BALAJI ENGINEERING WORK SHOP
4441,SPEED AUTO TECH
4442,SUDHRAJ ELECTRIC MOBILITY PVT. LTD.
4443,TI CLEAN MOBILITY PVT LTD
4444,VERT EQUIPMENT PVT LTD
4445,VITAN JAGADA AUTOMOBILE PVT LTD
4446,WUXI JIYAYI (IMPORTER: IZANAU ELECTRIC LLP)
4447,WUXI SAIGE (IMPORTER: E-VISHWA ELECTOBIKE)
4448,WUXI SAIGE (IMPORTER: WARIVO MOTOR)
4449,WUXI SAIGE ELECTRIC (IMPORTER: GLORIOUS DIGITAL)
4450,WUXI TENGHUI (IMPORTER: SEEKA E MOTORS)
4451,YANGGUANG LINGMU (IMPORTER: DURGA FILTERS)
4452,YANGGUANG LINGMU (IMPORTER: REMARK ELECTRIC)
4453,ZHEJIANG CFMOTO (IMPORTER: ADISHWAR AUTO)
4454,ZHEJIANG MORNI (IMPORTER: ADISHWAR AUTO)
4455,ZOHAN TRADERS AND BIG METRO
4456,ADM TECHNOLOGIES PVT. LTD.
4457,ATUMOBILE PVT LTD
4458,BALBIR INDUSTRIES
4459,CHETAK TECHNOLOGY LIMITED
4460,DHAR IN PVT LTD
4461,ELECTRIC ALLIANCE(IMPORTER: ELLYSIUM AUTOMOTIVES)
4462,GAIA INTERNATIONAL (IMPORTER: NEW ENERGY WAGON)
4463,GODAWARI ELECTRIC MOTORS PVT LTD
4464,GOLD HOFER
4465,HONGKONG YIXING (IMPORTER: VICTORY ELECTRIC)
4466,JAI SRI RAM ELECTRIC VEHICLE MANUFACTURING PVT LTD
4467,JAL ENTERPRISES
4468,JIANGSU DALONG (IMPORTER: ENGTIAN ELECTRIC)
4469,JIANGSU DALONG (IMPORTER:TYLOS ELECTRIC VEHICLES)
4470,JIANGSU GUOWEI (IMPORTER: REVEAL ELECTRIC)
4471,JUNENG MOTORCYCLE TECH. (IMPORTER: DELTA AUTOCORP)
4472,KAINING (HONGKONG) (IMPORTER: ENIGMA AUTOMOBILES)
4473,KUMARAN ENGINEERING ENTERPRISES
4474,LAL CHAND AGRICULTURE WORKS
4475,MECPOWER MOBILITY PVT. LTD.
4476,MICROAUTOTECH PVT. LTD.
4477,NEUON MOTORS LLP
4478,SAI SAMEER POWER ELECTRIC VEHICLES PVT LTD
4479,SARAVANA ENGINEERING WORKS
4480,SINGH AUTOMOBILES
4481,SOKUDO ELECTRIC INDIA PVT LTD
4482,TBL ENTERPRISE
4483,ULTRAVIOLETTE AUTOMOTIVE PVT LTD
4484,WUXI TENGHUI (IMPORTER: FLYCON MOTORS)
4485,WUXI TENGHUI INTERNATIONAL (IMPORTER: FRANKLIN EV)
4486,YANGGUANG LINGMU (IMPORTER: ECOINDIA)
4487,YANGGUANG LINGMU (IMPORTER: FLYCON MOTORS)
4488,ZAP (IMPORTER:ELLYSIUM AUTOMOTIVES PVT LTD)
4489,ZHEJIANG QIANJIANG (IMPORTER: ADISHWAR AUTO)
4490,ZHEJIANG TIANYING (IMPORTER: NEWTRON ELECTRIC)
4491,ABZO MOTORS PVT LTD
4492,ANCHI MOTORCYCLE(IMPORTER:GREEN FUEL ALTERNATIVES)
4493,ASHLESHA POWER CONTROLS PVT LTD
4494,CHINA HAOCHEN (IMPORTER: ADMS MARKETING)
4495,DSR EV MOBILITY PVT LTD
4496,E-SPRINTO GREEN ENERGY PVT LTD
4497,ERISHA E MOBILITY PVT LTD
4498,EVERVE MOTORS PVT LTD
4499,FERRARI SPA (IMPORTER:SELECT CARS P LTD)
4500,GOGORO (IMPORTER: GOGORO INDIA PRIVATE LTD)
4501,GREEN TACK EMPALA ELECTRIC MOTOR COMPANY
4502,GRINDIA G MOTORS PVT LTD
4503,HARSHVIE INDUSTRIES PVT LTD
4504,HSU DRAGON (IMPORTER: DARK FIGHT POWER PVT LTD)
4505,JIANGSU DALONG (IMPORTER: RILOX EV PVT LTD)
4506,JMT VEHICLES PVT LTD
4507,KAINING (HONGKONG) (IMPORTER: TOXMO ELECTRIC)
4508,LEOPAN MOTORS PRIVATE LIMITED
4509,LUCKY INDUSTRIES
4510,M/S HARITKRANTI AGRO UDYOG
4511,M/S JAVED STEEL INDUSTRIES
4512,MANDAL ENGINEERING WORKSHOP
4513,OCULUS AUTO INDUSTRIES LLP
4514,PRAGYA AUTOMOBILE PVT LTD
4515,PUNJAB BODY BUILDERS
4516,QICHENG VEHICLE (IMPORTER: AUTOICARE INNOVATION)
4517,RAJA ARTS HITECH ENGINEERING
4518,SEEKA E MOTORS PVT LTD
4519,SIMPLEENERGY PVT LTD
4520,SUNARIYA MOTORS PVT LTD
4521,SVS ENTERPRISES
4522,TATA PASSENGER ELECTRIC MOBILITY LTD
4523,THE COMMERCIAL MOTORS PVT LTD
4524,VIJEX STEEL FABRICATION
4525,WARIVO MOTOR INDIA PVT LTD
4526,WUXI NOOMA (IMPORTER: SMARTNK ELECTRIC VEHICLE)
4527,WUXI TENGHUI (IMPORTER: FEZORA INDIA)
4528,WUXI TENGHUI (IMPORTER: HOP ELECTRIC MOBILITY)
4529,WUXI TENGHUI (IMPORTER: JAIDKA POWER)
4530,WUXI TENGHUI (IMPORTER: RADHA MOBILITIES LLP)
4531,WUXI TOURWE (IMPORTER: GOREEN E-MOBILITY)
4532,YOUYAKU ELECTRIC (IMPORTER: SASDAL ENTERPRISES)
4533,YOUYAKU ELECTRIC (IMPORTER:IME VEHICLES PVT LTD)
4534,ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC)
4535,ASHMA-MOTORS PVT LTD
4536,ELECTROTECH TRANSMISSION PVT LTD
4537,FSTMOTO (IMPORTER: AUTOICARE INNOVATION)
4538,GALVANIC AUTO PVT LTD
4539,GOLDENLION (IMPORTER:ELLYSIUM AUTOMOTIVES PVT LTD)
4540,HAYASA E-MOBILITY (INDIA) PVT LTD
4541,JIANGSU DALONG (IMPORTER: KINGCHE MOBILITY)
4542,JIANGSU DALONG (IMPORTER: SABOO TOR)
4543,JIANGSU DALONG JIANHAO (IMPORTER: GREEN INDIA)
4544,JIANGSU JINPENG (IMPORTER: KKL HITECH EV)
4545,KADESEETLA AASHIRWAD GP INDUSTRIES PVT LTD
4546,MAC INTERNATIONAL (IMPORTER:HONESTY)
4547,MILLENNIAL MOTORS LLP
4548,QOOKEE TECHNOLOGIES (IMPORTER:VIKEBIKE INDIA)
4549,RAVI METAL WORKS
4550,SHAILENDRA AUTOS PVT LTD
4551,SMAP VEHICLES (IMPORTER: ELEGO MOTORS)
4552,SMARTOMATIC VEHICLES PRIVATE LIMITED
4553,VALDO TRACTORS PVT LTD
4554,WUXI SAIGE (IMPORTER: DM GREEN ENERGY)
4555,WUXI SAIGE (IMPORTER: ELECTRO-TECH)
4556,WUXI TENGHUI (IMPORTER: BOHRE ELECTRIC)
4557,WUXI TENGHUI (IMPORTER: FRANKLIN EV INDIA)
4558,WUXI TENGHUI (IMPORTER: REMARK ELECTRIC)
4559,WUXI TENGHUI INTERNATIONAL (IMPORTER: FEZORA)
4560,YANGGUANG LINGMU (IMPORTER: XWLS ELECTRIC)
4561,YOUYAKU ELECTRIC (IMPORTER: HOUSTAN INNOVATION)
4562,YOUYAKU ELECTRIC (IMPORTER:NEWTRON ELECTRIC)
4563,YOUYAKU ELECTRIC (IMPORTER:ONZO EV)
4564,AKG INTERNATIONAL
4565,ANCHI MOTORCYCLE (IMPORTER:HINDUSTAN EV MOTORS)
4566,APTEC EQUIPMENT PRIVATE LIMITED
4567,B24 ROKET EV
4568,BAILI MOTOR (IMPORTER:A B MOTOSS EV PVT LTD)
4569,BALAJI TRADING COMPANY
4570,CARREE YUNUS VEHICLE PVT LTD
4571,DHANLAXMI FABRICATORS
4572,DONGMA VEHICLE (IMPORTER: MERCURY METALS)
4573,DURGA FILTERS PVT LTD
4574,G.K E-VEHICLS INDUSTRIES PVT LTD
4575,GOGORO INDIA PVT LTD
4576,GREENFIT INDUSTRIES LLP
4577,HBSS E MOBILITY PVT LTD
4578,HOMFEEL VEGH AUTOMOBILES PVT LTD
4579,INEOS AUTOMOTIVE LIMITED
4580,JIANGSU AIMA (IMPORTER: FUTURE EV)
4581,KAINING (HONGKONG) (IMPORTER: ENERGY AUTOMOBILE)
4582,KAINING (HONGKONG) (IMPORTER:M/S IZANAU ELECTRIC)
4583,LAXMI ENGINEERING WORKSHOP
4584,MAC INTERNATIONAL (IMPORTER: JHEV MOTORS PVT LTD)
4585,PRAJJWAL MAHAJAN TRADERS
4586,RAMA INDUSTRIES
4587,RIVER MOBILITY PVT LTD
4588,RP MOTORS
4589,SHERARAM TRAILERS
4590,SKYY RIDER ELECTRIC PRIVATE LIMITED
4591,SMITH MOTORS PVT LTD
4592,SUNANDA GREENTECH PVT LTD
4593,SUPER POWER MOTORS
4594,TARA MAA MACHINERY
4595,UNIQUE AUTO ELECTRIC
4596,WUXI MAYA (IMPORTER: DYNAMO ELECTRIC P. LTD.)
4597,WUXI SAIGE (IMPORTER: NGAGE IMPEX)
4598,WUXI SAIGE (IMPORTER: ZELIO AUTO PVT.LTD.)
4599,WUXI SHENGBAO (IMPORTER:ELECTRIC ONE ENERGY)
4600,YOUYAKU ELECTRIC (IMPORTER: TVISI ELECTRIC)
4601,A.J ENTERPRISES
4602,ANOOP CYLINDERS PVT LTD
4603,BSERAIL ENGINEERING PVT LTD
4604,CAPCO INDUSTRIES PVT LTD
4605,CHANDAKE-AUTOMOBILES LLP
4606,CHINA HAOCHEN (IMPORTER:SLSR ELECTRO)
4607,DEV MOTORS
4608,DHRITI ENTERPRISES
4609,E-ASHWA AUTOMOTIVE (HS 2W) PVT LTD
4610,ECOBIT INTERNATIONAL(IMPORTER: JHEV MOTORS)
4611,FIORI CONCRETE MACHINES INDIA PVT LTD
4612,FSTMOTO INTERNATIONAL (IMPORTER: TEDI (INDIA))
4613,GAURA ELECTRIC VEHICLES PVT LTD
4614,GUANGXI MEIBAO(IMPORTER: DYNAMO ELECTRIC)
4615,HAITEK AUTOMOTIVE PVT LTD
4616,JAYATI TOOLS
4617,JIANGSU GUOWEI (IMPORTER:ELECTRO-TECH)
4618,JUNENG MOTORCYCLE (IMPORTER: JHEV MOTORS PVT LTD)
4619,K. S. INDUSTRIES
4620,KAINING (HONGKONG) (IMPORTER: VOLTA EV PVT LTD)
4621,KAKKAR ELECTRIC AUTO PVT LTD
4622,LALA G E RICKSHAW AND SPARE PARTS
4623,LIMA VEHICLE GROUP(IMPORTER: ROUTE & MARS EV LLP)
4624,LIONIZE AUTOMOBILE PVT LTD
4625,MAA DURGA ELECTRIC MOTOR VEHICLE PVT LTD
4626,MARSHAL MOTORS
4627,MOMU AUTOMOTIVE
4628,MOTOVOLT MOBILITY PVT LTD
4629,NINGBO SANJIANG (IMPORTER: VABRO EVTECH)
4630,PORWAL ELECTRIC
4631,PRATYAKSHA TRACTORS PVT LTD
4632,RAFTAAR ELECTRIC GREEN VEHICLES PVT LTD
4633,RDS INDUSTRIES
4634,REGENERATION E BIKES
4635,SAIFIAN SOLAR PVT LTD
4636,SHEMA E- VEHCILE & SOLAR PVT LTD
4637,SHIVA ENTERPRISES
4638,SHIVGANGA ECOGREEN LLP
4639,SHREE MARUT E-AGROTECH PVT LTD
4640,SRI SRI MARUTHI ENGINEERING WORKS AP235744011
4641,SRI VENKATESWARA ENGINEERING WORKS
4642,SUMEC CO LTD (IMPORTER: ROUTE & MARS EV LLP)
4643,SUN AUTO
4644,SUN INDUSTRIES
4645,USHASONS AUTO COMPONENTS
4646,VIKAS TRAILORS BODY BUILDING WORKS AP213154392
4647,WUXI NOOMA (IMPORTER: KKL HITECH EV)
4648,WUXI TENGHUI (IMPORTER: JOZHI SERVICES)
4649,YOUYAKU ELECTRIC (IMPORTER: SHEMA E-VEHICLE)
4650,YOUYAKU ELECTRIC (IMPORTER: SMOBILITY EV)
4651,YOUYAKU ELECTRIC (IMPORTER:KRISHIKA EV INDIA)
4652,ZHONGXING (IMPORTER:GREENO AUTOMOBILE)
4653,A.R. MOTOR
4654,ASAV AUTOMOTIVE PVT LTD
4655,CHONGQING CHARMING (IMPORTER: AYAAN ELECTRONICS).
4656,D.K. MOTORS
4657,DILIGENT MOBILITY SERVICE PVT LTD
4658,ESSEL ENERGY INFRA PVT LTD
4659,EYUG AUTOMOBILE PVT LTD
4660,FRN MOTORS PVT LTD
4661,HD HYUNDAI CONSTRUCTION EQUIPMENT INDIA PVT LTD
4662,HEXALL MOTORS PVT LTD
4663,INS AUTOMOBILES PVT LTD
4664,JAYNA AUTOMOBILES LLP
4665,KANHA ELECTRIC VEHICLES
4666,KETRON ELECTRIC VEHICLES PVT LTD
4667,LIMO AUTO CARE PVT LTD
4668,M/S K.G.N ENGINEERING TRAILER WORKS AP312711345
4669,M/S SRI VENKATA SIVA SAI AGRO IND AP178393275
4670,NEW CHAWLA INDUSTRIES
4671,PICK ELECTRIC AUTO PVT LTD
4672,RACHANACREATIONS AUTO PVT LTD
4673,REDDY AUTOMOTIVE PVT LTD
4674,SHIV ENTERPRISES
4675,SUPER TECHNO AUTOMOTIVE LLP
4676,VORC MOTORS PVT LTD
4677,VST ZETOR PVT LTD
4678,WUXI SHENGBAO (IMPORTER:SHEMA E-VEHICLE)
4679,XIDAA MOTO PVT LTD
4680,ZENMO PRIVATE LIMITED
4681,ZHONGHUALONG (IMPORTER: POWORO PVT LTD)
4682,AFKON AUTOMOTIVES PVT LTD
4683,ALIED E MOBILITY PVT LTD
4684,AMIR KHAN SAIFI STEEL WORKS
4685,ASHNNI MOTORS PVT LTD
4686,BEENA DEVI & SONS INDUSTRIES PVT LTD
4687,BOSS ENTERPRISES
4688,BRIGHT SAFAR
4689,CLENERGY INNOVATIONS PVT LTD
4690,COVAI GREEN RIDE
4691,DEVCHHAYA MOTORS
4692,DHARMPAL ENTERPRISES
4693,ELEGO MOTORS PVT LTD
4694,ENABLING E-VEHICLE PVT LTD
4695,G.T TRADER
4696,GALAXY ELECTRIC VEHICLES
4697,GOLDEN ELECTRIC VEHICLES
4698,HARYANA MOTORS PVT LTD
4699,HONGKONG WANGYUAN (IMPORTER:POWERTRANS MOBILITY)
4700,INTERGLOBE ENERGY PVT LTD
4701,JEEVAA E-BIKE MFG PVT LTD
4702,JIANGSU JINPENG (IMPORTER:RAFT MOTORS P. LTD)
4703,KAINING (HONGKONG) (IMPORTER: COMPTECH MOTOCORP)
